"","X","hospital_id","name","addr","city","region","country","phone","long","lat","trial_code"
"2503",652,"bf3cf164","Hospital Universitario De Guadalajara","Calle Esplanetes, 44, 43500","Guadalajara","Castilla - La Mancha","Spain","+34 96 420 79 56","-3.6699310","40.4189870","NCT04513925"
"2504",652,"bf3cf164","Hospital Universitario De Guadalajara","Calle Esplanetes, 44, 43500","Guadalajara","Castilla - La Mancha","Spain","+34 96 420 79 56","-3.6699310","40.4189870","NCT04550260"
"2505",652,"bf3cf164","Hospital Universitario De Guadalajara","Calle Esplanetes, 44, 43500","Guadalajara","Castilla - La Mancha","Spain","+34 96 420 79 56","-3.6699310","40.4189870","NCT04613596"
"2506",652,"bf3cf164","Hospital Universitario De Guadalajara","Calle Esplanetes, 44, 43500","Guadalajara","Castilla - La Mancha","Spain","+34 96 420 79 56","-3.6699310","40.4189870","NCT04866654"
"2507",652,"bf3cf164","Hospital Universitario De Guadalajara","Calle Esplanetes, 44, 43500","Guadalajara","Castilla - La Mancha","Spain","+34 96 420 79 56","-3.6699310","40.4189870","NCT04180215"
"2508",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT03369223"
"2509",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT04208178"
"2510",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT04935359"
"2511",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT04907539"
"2512",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT04913285"
"2513",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT05091346"
"2514",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT04933942"
"2515",653,"bfd0de7c","Hospital IMED Gandia","Calle Camino Viejo De La Alfocea, 10, 50191","Gandia","Comunitat Valenciana","Spain",NA,"2.1640340","41.6308210","NCT05558319"
"2516",654,"c01adebb","Hospital Universitario De Móstoles","Avenida Eduardo Castro, S/N, 33290","Móstoles","Comunidad de Madrid","Spain","+34 98 665 85 64","-4.7229950","41.6291680","NCT03669718"
"2517",654,"c01adebb","Hospital Universitario De Móstoles","Avenida Eduardo Castro, S/N, 33290","Móstoles","Comunidad de Madrid","Spain","+34 98 665 85 64","-4.7229950","41.6291680","NCT04860466"
"2518",654,"c01adebb","Hospital Universitario De Móstoles","Avenida Eduardo Castro, S/N, 33290","Móstoles","Comunidad de Madrid","Spain","+34 98 665 85 64","-4.7229950","41.6291680","NCT04729608"
"2519",654,"c01adebb","Hospital Universitario De Móstoles","Avenida Eduardo Castro, S/N, 33290","Móstoles","Comunidad de Madrid","Spain","+34 98 665 85 64","-4.7229950","41.6291680","NCT04691804"
"2520",655,"c06af0d1","Hospital Universitario San Agustín","Carretera De Martorell A Capellades, , 08635","Linares","Andalucía","Spain",NA,"-6.9401380","37.2800070","NCT03319940"
"2521",655,"c06af0d1","Hospital Universitario San Agustín","Carretera De Martorell A Capellades, , 08635","Linares","Andalucía","Spain",NA,"-6.9401380","37.2800070","NCT03424005"
"2522",655,"c06af0d1","Hospital Universitario San Agustín","Carretera De Martorell A Capellades, , 08635","Linares","Andalucía","Spain",NA,"-6.9401380","37.2800070","NCT04529772"
"2523",655,"c06af0d1","Hospital Universitario San Agustín","Carretera De Martorell A Capellades, , 08635","Linares","Andalucía","Spain",NA,"-6.9401380","37.2800070","NCT04821622"
"2524",655,"c06af0d1","Hospital Universitario San Agustín","Carretera De Martorell A Capellades, , 08635","Linares","Andalucía","Spain",NA,"-6.9401380","37.2800070","NCT04976634"
"2525",655,"c06af0d1","Hospital Universitario San Agustín","Carretera De Martorell A Capellades, , 08635","Linares","Andalucía","Spain",NA,"-6.9401380","37.2800070","NCT04811027"
"2526",656,"c086ff58","Hospital General Universitario Santa Lucía","Calle Felipe Ii, 9, 47003","Cartagena","Murcia","Spain","+34 98 746 18 23","-3.6943710","41.6620130","NCT03337698"
"2527",656,"c086ff58","Hospital General Universitario Santa Lucía","Calle Felipe Ii, 9, 47003","Cartagena","Murcia","Spain","+34 98 746 18 23","-3.6943710","41.6620130","NCT03485209"
"2528",656,"c086ff58","Hospital General Universitario Santa Lucía","Calle Felipe Ii, 9, 47003","Cartagena","Murcia","Spain","+34 98 746 18 23","-3.6943710","41.6620130","NCT05259839"
"2529",657,"c0aaac41","Clínica Galatea","Calle De Arturo Soria, 204, 28043","Barcelona","Cataluña","Spain",NA,"2.9611140","42.2620480","NCT03328884"
"2530",657,"c0aaac41","Clínica Galatea","Calle De Arturo Soria, 204, 28043","Barcelona","Cataluña","Spain",NA,"2.9611140","42.2620480","NCT04569032"
"2531",658,"c0b9ec69","Hospital De CrónicosDe Mislata - Antiguo Hospital Militar De Valencia","Calle Ctra. Alzira-Tavernes De V., CV50, 46740","Mislata","Comunitat Valenciana","Spain","+34 93 449 29 11","-3.6908650","41.6693180","NCT04546009"
"2532",658,"c0b9ec69","Hospital De CrónicosDe Mislata - Antiguo Hospital Militar De Valencia","Calle Ctra. Alzira-Tavernes De V., CV50, 46740","Mislata","Comunitat Valenciana","Spain","+34 93 449 29 11","-3.6908650","41.6693180","NCT04597125"
"2533",658,"c0b9ec69","Hospital De CrónicosDe Mislata - Antiguo Hospital Militar De Valencia","Calle Ctra. Alzira-Tavernes De V., CV50, 46740","Mislata","Comunitat Valenciana","Spain","+34 93 449 29 11","-3.6908650","41.6693180","NCT04821622"
"2534",658,"c0b9ec69","Hospital De CrónicosDe Mislata - Antiguo Hospital Militar De Valencia","Calle Ctra. Alzira-Tavernes De V., CV50, 46740","Mislata","Comunitat Valenciana","Spain","+34 93 449 29 11","-3.6908650","41.6693180","NCT05020236"
"2535",658,"c0b9ec69","Hospital De CrónicosDe Mislata - Antiguo Hospital Militar De Valencia","Calle Ctra. Alzira-Tavernes De V., CV50, 46740","Mislata","Comunitat Valenciana","Spain","+34 93 449 29 11","-3.6908650","41.6693180","NCT04432584"
"2536",659,"c0c9ea0f","Hestia Gràcia","Calle De Arturo Soria, 103-105-107, 28043","Barcelona","Cataluña","Spain","+34 91 196 72 25","-2.4171670","36.8596560","NCT03486873"
"2537",659,"c0c9ea0f","Hestia Gràcia","Calle De Arturo Soria, 103-105-107, 28043","Barcelona","Cataluña","Spain","+34 91 196 72 25","-2.4171670","36.8596560","NCT04077463"
"2538",659,"c0c9ea0f","Hestia Gràcia","Calle De Arturo Soria, 103-105-107, 28043","Barcelona","Cataluña","Spain","+34 91 196 72 25","-2.4171670","36.8596560","NCT04237649"
"2539",660,"c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450","NCT04493853"
"2540",660,"c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450","NCT04821622"
"2541",660,"c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450","NCT04919512"
"2542",660,"c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450","NCT04277637"
"2543",660,"c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450","NCT05207709"
"2544",660,"c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450","NCT05064358"
"2545",660,"c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450","NCT04830124"
"2546",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT02576431"
"2547",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT04543617"
"2548",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT04739761"
"2549",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT05152147"
"2550",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT04765709"
"2551",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT05169567"
"2552",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT05117476"
"2553",661,"c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160","NCT05091346"
"2554",663,"c36bf3eb","Centre D'Oftalmologia Barraquer","Paseo Urezarantza, 1, 48630","Barcelona","Cataluña","Spain",NA,"-5.9690250","36.2454320","NCT03390504"
"2555",663,"c36bf3eb","Centre D'Oftalmologia Barraquer","Paseo Urezarantza, 1, 48630","Barcelona","Cataluña","Spain",NA,"-5.9690250","36.2454320","NCT04802876"
"2556",663,"c36bf3eb","Centre D'Oftalmologia Barraquer","Paseo Urezarantza, 1, 48630","Barcelona","Cataluña","Spain",NA,"-5.9690250","36.2454320","NCT04697628"
"2557",663,"c36bf3eb","Centre D'Oftalmologia Barraquer","Paseo Urezarantza, 1, 48630","Barcelona","Cataluña","Spain",NA,"-5.9690250","36.2454320","NCT04733118"
"2558",663,"c36bf3eb","Centre D'Oftalmologia Barraquer","Paseo Urezarantza, 1, 48630","Barcelona","Cataluña","Spain",NA,"-5.9690250","36.2454320","NCT05181618"
"2559",665,"c407b1cb","Hospital Universitario Hm Monteprincipe","Avenida Jacint Verdaguer, 90, 08970","Boadilla del Monte","Comunidad de Madrid","Spain",NA,"-5.5725260","42.5899880","NCT03410615"
"2560",666,"c46a9032","Hospital San Roque Maspalomas","Parque Tauli, S/N, 08208","San Bartolomé de Tirajana","Canarias","Spain","+34 99 519 23 34","2.4294840","41.5551950","NCT03212404"
"2561",666,"c46a9032","Hospital San Roque Maspalomas","Parque Tauli, S/N, 08208","San Bartolomé de Tirajana","Canarias","Spain","+34 99 519 23 34","2.4294840","41.5551950","NCT03924895"
"2562",666,"c46a9032","Hospital San Roque Maspalomas","Parque Tauli, S/N, 08208","San Bartolomé de Tirajana","Canarias","Spain","+34 99 519 23 34","2.4294840","41.5551950","NCT04188548"
"2563",666,"c46a9032","Hospital San Roque Maspalomas","Parque Tauli, S/N, 08208","San Bartolomé de Tirajana","Canarias","Spain","+34 99 519 23 34","2.4294840","41.5551950","NCT04180215"
"2564",666,"c46a9032","Hospital San Roque Maspalomas","Parque Tauli, S/N, 08208","San Bartolomé de Tirajana","Canarias","Spain","+34 99 519 23 34","2.4294840","41.5551950","NCT05405166"
"2565",667,"c500c666","CAP de San Juan","Carretera Puente Genave - La Puerta De Segura, Km. 0,300, S/N, 23350","Salamanca","Castilla y León","Spain","+34 98 834 36 11","-3.6032880","40.0320930","NCT04002297"
"2566",667,"c500c666","CAP de San Juan","Carretera Puente Genave - La Puerta De Segura, Km. 0,300, S/N, 23350","Salamanca","Castilla y León","Spain","+34 98 834 36 11","-3.6032880","40.0320930","NCT04534205"
"2567",667,"c500c666","CAP de San Juan","Carretera Puente Genave - La Puerta De Segura, Km. 0,300, S/N, 23350","Salamanca","Castilla y León","Spain","+34 98 834 36 11","-3.6032880","40.0320930","NCT04697628"
"2568",667,"c500c666","CAP de San Juan","Carretera Puente Genave - La Puerta De Segura, Km. 0,300, S/N, 23350","Salamanca","Castilla y León","Spain","+34 98 834 36 11","-3.6032880","40.0320930","NCT03595059"
"2569",667,"c500c666","CAP de San Juan","Carretera Puente Genave - La Puerta De Segura, Km. 0,300, S/N, 23350","Salamanca","Castilla y León","Spain","+34 98 834 36 11","-3.6032880","40.0320930","NCT05317416"
"2570",668,"c550c902","Serveis Sanitaris La Roca Del Valles 2","Calle Portal Nou, 12, 17004","La Roca del Vallès","Cataluña","Spain","+34 95 639 20 61","2.1929080","41.4431730","NCT04140500"
"2571",668,"c550c902","Serveis Sanitaris La Roca Del Valles 2","Calle Portal Nou, 12, 17004","La Roca del Vallès","Cataluña","Spain","+34 95 639 20 61","2.1929080","41.4431730","NCT04655976"
"2572",669,"c587566f","Hospital Casaverde Madrid","Calle Doctor Robles, S/N, 30400","Navalcarnero","Comunidad de Madrid","Spain",NA,"-1.7989130","38.0965220","NCT04956692"
"2573",669,"c587566f","Hospital Casaverde Madrid","Calle Doctor Robles, S/N, 30400","Navalcarnero","Comunidad de Madrid","Spain",NA,"-1.7989130","38.0965220","NCT04595565"
"2574",669,"c587566f","Hospital Casaverde Madrid","Calle Doctor Robles, S/N, 30400","Navalcarnero","Comunidad de Madrid","Spain",NA,"-1.7989130","38.0965220","NCT05186974"
"2575",669,"c587566f","Hospital Casaverde Madrid","Calle Doctor Robles, S/N, 30400","Navalcarnero","Comunidad de Madrid","Spain",NA,"-1.7989130","38.0965220","NCT05229601"
"2576",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT03145181"
"2577",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT03328884"
"2578",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT03390504"
"2579",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT03765918"
"2580",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT04253145"
"2581",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT04622319"
"2582",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT04603183"
"2583",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT04895709"
"2584",670,"c64b00d0","Hospital Sant Joan De Déu Lleida","Avenida Pintor Joaquin Sorolla, 2, 29016","Lleida","Cataluña","Spain","+34 98 235 13 67","-5.8576620","38.9618460","NCT03781934"
"2585",671,"c65d1fe6","Hospital Ibermutuamur - Patología Laboral","Calle De La Salle, 12, 28023","Murcia","Murcia","Spain",NA,"-3.8152460","40.2856930","NCT04564157"
"2586",671,"c65d1fe6","Hospital Ibermutuamur - Patología Laboral","Calle De La Salle, 12, 28023","Murcia","Murcia","Spain",NA,"-3.8152460","40.2856930","NCT05221840"
"2587",672,"c7ad8937","Centre Sociosanitari Ciutat De Reus","Avenida De Los Argonautas, S/N, 29630","Reus","Cataluña","Spain",NA,"2.1480930","41.4063900","NCT04495621"
"2588",672,"c7ad8937","Centre Sociosanitari Ciutat De Reus","Avenida De Los Argonautas, S/N, 29630","Reus","Cataluña","Spain",NA,"2.1480930","41.4063900","NCT04790903"
"2589",672,"c7ad8937","Centre Sociosanitari Ciutat De Reus","Avenida De Los Argonautas, S/N, 29630","Reus","Cataluña","Spain",NA,"2.1480930","41.4063900","NCT04956692"
"2590",672,"c7ad8937","Centre Sociosanitari Ciutat De Reus","Avenida De Los Argonautas, S/N, 29630","Reus","Cataluña","Spain",NA,"2.1480930","41.4063900","NCT05198934"
"2591",672,"c7ad8937","Centre Sociosanitari Ciutat De Reus","Avenida De Los Argonautas, S/N, 29630","Reus","Cataluña","Spain",NA,"2.1480930","41.4063900","NCT05288166"
"2592",673,"c8101d54","Residencia De Salud Mental Nuestra Señora Del Carmen","Calle 6-8, S/N, 20600","Bormujos","Andalucía","Spain","+34 92 869 19 87","-4.8099770","37.8575250","NCT02986516"
"2593",673,"c8101d54","Residencia De Salud Mental Nuestra Señora Del Carmen","Calle 6-8, S/N, 20600","Bormujos","Andalucía","Spain","+34 92 869 19 87","-4.8099770","37.8575250","NCT04401020"
"2594",673,"c8101d54","Residencia De Salud Mental Nuestra Señora Del Carmen","Calle 6-8, S/N, 20600","Bormujos","Andalucía","Spain","+34 92 869 19 87","-4.8099770","37.8575250","NCT04736199"
"2595",673,"c8101d54","Residencia De Salud Mental Nuestra Señora Del Carmen","Calle 6-8, S/N, 20600","Bormujos","Andalucía","Spain","+34 92 869 19 87","-4.8099770","37.8575250","NCT03805789"
"2596",674,"c81a5ec0","Hospital Del Vendrell","Calle Requet De Felix, 35, 43480","El Vendrell","Cataluña","Spain","+34 97 341 88 86","2.1425550","41.4008910","NCT04960709"
"2597",674,"c81a5ec0","Hospital Del Vendrell","Calle Requet De Felix, 35, 43480","El Vendrell","Cataluña","Spain","+34 97 341 88 86","2.1425550","41.4008910","NCT04988295"
"2598",674,"c81a5ec0","Hospital Del Vendrell","Calle Requet De Felix, 35, 43480","El Vendrell","Cataluña","Spain","+34 97 341 88 86","2.1425550","41.4008910","NCT05348577"
"2599",675,"c8571370","Hospital General De Requena","Carretera Manacor, KM. 4, 07198","Requena","Comunitat Valenciana","Spain","+34 97 967 47 50","2.1618820","41.4375360","NCT04208178"
"2600",675,"c8571370","Hospital General De Requena","Carretera Manacor, KM. 4, 07198","Requena","Comunitat Valenciana","Spain","+34 97 967 47 50","2.1618820","41.4375360","NCT04793958"
"2601",675,"c8571370","Hospital General De Requena","Carretera Manacor, KM. 4, 07198","Requena","Comunitat Valenciana","Spain","+34 97 967 47 50","2.1618820","41.4375360","NCT05382299"
"2602",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT02500407"
"2603",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT02715284"
"2604",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT04154956"
"2605",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT04222972"
"2606",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT04557059"
"2607",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT04721015"
"2608",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT04819100"
"2609",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT02413736"
"2610",676,"c8bb9f11","Hospital Universitario HM Puerta del Sur","Calle Pau Casals, 5, 25620","Móstoles","Comunidad de Madrid","Spain","+34 97 857 96 48","3.0046570","39.7004470","NCT04888312"
"2611",677,"c8d2b0cc","Hospital Blanca Paloma","Calle Valle De La Ballestera, 59, 46015","Huelva","Andalucía","Spain",NA,"-3.7200010","40.4372250","NCT05141474"
"2612",677,"c8d2b0cc","Hospital Blanca Paloma","Calle Valle De La Ballestera, 59, 46015","Huelva","Andalucía","Spain",NA,"-3.7200010","40.4372250","NCT04983810"
"2613",678,"c975d68a","Parc Sanitari Sant Joan De Déu- Numancia","Avenida Reyes Catolicos, 21, 28342","Barcelona","Cataluña","Spain","+34 94 216 54 30","1.5154140","41.9932690","NCT03969004"
"2614",678,"c975d68a","Parc Sanitari Sant Joan De Déu- Numancia","Avenida Reyes Catolicos, 21, 28342","Barcelona","Cataluña","Spain","+34 94 216 54 30","1.5154140","41.9932690","NCT04123418"
"2615",678,"c975d68a","Parc Sanitari Sant Joan De Déu- Numancia","Avenida Reyes Catolicos, 21, 28342","Barcelona","Cataluña","Spain","+34 94 216 54 30","1.5154140","41.9932690","NCT04253145"
"2616",678,"c975d68a","Parc Sanitari Sant Joan De Déu- Numancia","Avenida Reyes Catolicos, 21, 28342","Barcelona","Cataluña","Spain","+34 94 216 54 30","1.5154140","41.9932690","NCT05398094"
"2617",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT03075696"
"2618",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT03362177"
"2619",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT04390763"
"2620",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT04603183"
"2621",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT04772235"
"2622",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT04597125"
"2623",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT04961996"
"2624",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT05250973"
"2625",679,"c9f1cf47","Hospital Universitario De Getafe","Avenida Eduardo Dato, 42, 41005","Getafe","Comunidad de Madrid","Spain","+34 93 965 37 58","2.6469360","39.5757350","NCT05253807"
"2626",680,"cad1f698","Centro Oncoloxico De Galicia","Carretera De Abaran, S/N, 30530","A Coruña","Galicia","Spain","+34 90 751 48 85","-0.9497160","41.6379770","NCT02448420"
"2627",680,"cad1f698","Centro Oncoloxico De Galicia","Carretera De Abaran, S/N, 30530","A Coruña","Galicia","Spain","+34 90 751 48 85","-0.9497160","41.6379770","NCT04685135"
"2628",680,"cad1f698","Centro Oncoloxico De Galicia","Carretera De Abaran, S/N, 30530","A Coruña","Galicia","Spain","+34 90 751 48 85","-0.9497160","41.6379770","NCT04700124"
"2629",680,"cad1f698","Centro Oncoloxico De Galicia","Carretera De Abaran, S/N, 30530","A Coruña","Galicia","Spain","+34 90 751 48 85","-0.9497160","41.6379770","NCT04877522"
"2630",681,"cbc5d3c9","Hospital Universitari Germans Trias I Pujol De Badalona","Carretera De La Coruña, KM.50,300, 28440","Badalona","Cataluña","Spain",NA,"-3.8348670","40.3498650","NCT04538742"
"2631",681,"cbc5d3c9","Hospital Universitari Germans Trias I Pujol De Badalona","Carretera De La Coruña, KM.50,300, 28440","Badalona","Cataluña","Spain",NA,"-3.8348670","40.3498650","NCT04554914"
"2632",681,"cbc5d3c9","Hospital Universitari Germans Trias I Pujol De Badalona","Carretera De La Coruña, KM.50,300, 28440","Badalona","Cataluña","Spain",NA,"-3.8348670","40.3498650","NCT05048797"
"2633",681,"cbc5d3c9","Hospital Universitari Germans Trias I Pujol De Badalona","Carretera De La Coruña, KM.50,300, 28440","Badalona","Cataluña","Spain",NA,"-3.8348670","40.3498650","NCT05109728"
"2634",681,"cbc5d3c9","Hospital Universitari Germans Trias I Pujol De Badalona","Carretera De La Coruña, KM.50,300, 28440","Badalona","Cataluña","Spain",NA,"-3.8348670","40.3498650","NCT05173987"
"2635",682,"cbccb1cc","Sanatorio Ntra. Sra. De Covadonga","Carretera C.Nal. 332, Alicante-Valencia, S/N, 03550","Gijón","Asturias","Spain","+34 94 747 12 17","-6.3688100","38.9073490","NCT04493853"
"2636",682,"cbccb1cc","Sanatorio Ntra. Sra. De Covadonga","Carretera C.Nal. 332, Alicante-Valencia, S/N, 03550","Gijón","Asturias","Spain","+34 94 747 12 17","-6.3688100","38.9073490","NCT04053322"
"2637",682,"cbccb1cc","Sanatorio Ntra. Sra. De Covadonga","Carretera C.Nal. 332, Alicante-Valencia, S/N, 03550","Gijón","Asturias","Spain","+34 94 747 12 17","-6.3688100","38.9073490","NCT05374512"
"2638",683,"cc18dc2c","Hospital Universitario De La Plana","Calle Hermanos De La Cruz Blanca, 1, 41089","Vila-real","Comunitat Valenciana","Spain","+34 99 777 32 74","-3.7676140","40.3273480","NCT03175224"
"2639",683,"cc18dc2c","Hospital Universitario De La Plana","Calle Hermanos De La Cruz Blanca, 1, 41089","Vila-real","Comunitat Valenciana","Spain","+34 99 777 32 74","-3.7676140","40.3273480","NCT03888105"
"2640",683,"cc18dc2c","Hospital Universitario De La Plana","Calle Hermanos De La Cruz Blanca, 1, 41089","Vila-real","Comunitat Valenciana","Spain","+34 99 777 32 74","-3.7676140","40.3273480","NCT04759248"
