"","hospital_id","name","addr","city","region","country","phone","long","lat"
"480","070437ea","Hospital Santiago Apostol","Calle Senador Castillo Olivares, 15, 35003","Miranda de Ebro","Castilla y León","Spain","+34 90 347 19 27","2.1458050","41.3893170"
"481","cd1498ac","Hospital Santa Isabel - Complejo Asistencial Universitario De León","Calle Feliciano Rolan, 12, 36203","León","Castilla y León","Spain","+34 97 902 65 56","2.3071420","41.4766860"
"482","54f0b6d5","Hospital Santa Barbara - Complejo Asistencial De Soria","Avenida De Barber, 30, 45004","Soria","Castilla y León","Spain",NA,"-4.1232300","40.9527450"
"483","6581301d","Hospital San Telmo - Complejo Asistencial De Palencia","Calle Severo Ochoa, 5, 26200","Palencia","Castilla y León","Spain",NA,"-8.7220900","42.2295150"
"484","49ca2dcc","Hospital San Juan De Dios Leon","Calle Manuel Olivie, 11, 36203","San Andrés del Rabanedo","Castilla y León","Spain","+34 93 948 74 96","2.1738660","41.3973520"
"485","138bbbd2","Hospital San Juan De Dios Burgos","Avenida Bases De Manresa, 6-8, 08242","Burgos","Castilla y León","Spain",NA,"2.0974340","41.3785740"
"486","29e4de37","Hospital Río Carrión - Complejo Asistencial De Palencia","Calle Beloso Alto, 32 , 31006","Palencia","Castilla y León","Spain",NA,"-3.7164080","40.4571760"
"487","95b53331","Hospital Residencia Asistida La Luz","Paraje Torre Octavio, S/N, 30739","Aranda de Duero","Castilla y León","Spain","+34 93 639 45 93","-5.9689770","37.3816540"
"488","df860cf2","Hospital Recoletas Zamora","Paseo Mossen Lluis Constans, 130, 17820","Zamora","Castilla y León","Spain","+34 94 297 62 34","-6.3025370","36.5328080"
"489","92dbc797","Hospital Recoletas Segovia Nuestra Señora De La Misericordia","C. de Melchor Fernández Almagro, 3, 28029","Segovia","Castilla y León","Spain","+34 92 328 52 28","-2.4641370","41.7697050"
"490","72d991a5","Hospital Recoletas Palencia","Avenida De Los Condes, S/N, 39109","Palencia","Castilla y León","Spain",NA,"-1.6211820","42.8195200"
"491","04719055","Hospital Recoletas Burgos","Avenida De La Constitucion, 3, 13600","Burgos","Castilla y León","Spain","+34 95 280 17 30","-0.4702050","38.7094920"
"492","db1b90e0","Hospital Psiquiatrico San Luis","Calle Hospital, 29-31, 08301","Palencia","Castilla y León","Spain","+34 97 151 24 98","2.2678980","41.6671180"
"493","fa3a8498","Hospital Provincial De Zamora - Complejo Asistencial De Zamora","Carretera Nacional 630, 0, 06200","Zamora","Castilla y León","Spain",NA,"-5.9847500","37.3862100"
"494","c1328d64","Hospital Provincial De Ávila - Complejo Asistencial De Ávila","Avenida Ana De Viya, 21, 11009","Ávila","Castilla y León","Spain","+34 98 636 91 53","-16.2929150","28.4600450"
"495","ff90eca3","Hospital Nuestra Señora De Sonsoles - Complejo Asistencial De Ávila","Finca El Mayayo, 16, 30120","Ávila","Castilla y León","Spain","+34 97 971 85 34","-3.6085740","37.1513970"
"496","3d11e406","Hospital Monte San Isidro - Complejo Asistencial Universitario De León","Poligono 53 Parcela 72, S/N, 11150","León","Castilla y León","Spain","+34 92 111 65 81","-3.6835100","40.4427860"
"497","7f3aaf8a","Hospital Medina Del Campo","Calle Del Pinar De San Jose, 98, 28054","Medina del Campo","Castilla y León","Spain","+34 99 222 24 39","-3.1522470","40.6197890"
"498","83c6f8b8","Hospital Los Montalvos - Complejo Asistencial Universitario De Salamanca","Avenida Garraf, 3, 08720","Carrascal de Barregas","Castilla y León","Spain","+34 98 673 13 68","-1.2112400","38.0617320"
"499","8b5c831f","Hospital HM Regla","Calle Sanatorio, 5, 29620","León","Castilla y León","Spain","+34 92 780 37 46","-5.8380560","43.3593090"
"500","07bac343","Hospital General De Segovia - Complejo Asistencial De Segovia","Calle Ercilla, 10, 48009","Segovia","Castilla y León","Spain","+34 97 833 73 93","-0.4171290","42.1413690"
"501","dc60f355","Hospital General De La Santísima Trinidad","Avenida Paisos  Catalans, 86, 17800","Salamanca","Castilla y León","Spain","+34 92 660 44 43","-4.8970260","36.5167190"
"502","abe8323e","Hospital Fuente Bermeja - Complejo Asistencial Universitario De Burgos","Avenida Elvas, 0, 06006","Burgos","Castilla y León","Spain","+34 98 257 16 59","-3.8028310","43.4764490"
"503","b5a06c86","Hospital El Bierzo","Calle Del Principe De Vergara, 53, 28006","Ponferrada","Castilla y León","Spain",NA,"2.1457560","41.3884610"
"504","8376d9b5","Hospital De Valladolid Felipe II","Calle San Clemente, 12, 46015","Valladolid","Castilla y León","Spain","+34 93 430 83 15","2.0167390","41.5634830"
"505","916ce9d3","Hospital De Salud Mental Casta Salud Arévalo","Plaza Antoni Guitart,, 1, 25280","Arévalo","Castilla y León","Spain","+34 96 451 51 30","2.1434320","41.4280050"
"506","945069b3","Hospital De La Reina","Xubias de Arriba, 1, 15006","Ponferrada","Castilla y León","Spain",NA,"1.7255680","41.2241520"
"507","3b7cd5f1","Hospital De Benavente - Complejo Asistencial De Zamora","Plaza Alfons Comin, 5-7, 08023","Benavente","Castilla y León","Spain","+34 99 467 88 10","-3.7168030","40.4935790"
"508","e939cbe0","Hospital Clínico Universitario De Salamanca","Calle De Honduras, 14, 28016","Salamanca","Castilla y León","Spain","+34 96 618 63 36","2.4775330","41.6847540"
"509","451b4762","Hospital Clínico Universitario","Carretera Rosario (Del), 145, 38010","Valladolid","Castilla y León","Spain","+34 98 873 85 45","2.6573600","41.6147600"
"510","ab1a298b","Hospital Campo Grande","Calle Consell De Cent, 437, 08009","Valladolid","Castilla y León","Spain",NA,"2.1427330","41.4146290"
"511","232d59e6","GenesisCare Ávila, Clínica Santa Teresa","Calle Via Norte, 48, 36206","Ávila","Castilla y León","Spain","+34 94 510 74 68","-1.0901540","37.6410120"
"512","1ed21dce","Clínica San Francisco","Calle Concepcion, 24, 06700","León","Castilla y León","Spain","+34 93 219 11 74","-1.6251630","42.8324960"
"513","06fbe734","Clínica Ponferrada","Calle Villarroel, 170, 08036","Ponferrada","Castilla y León","Spain","+34 92 515 39 26","-0.5020700","39.5648180"
"514","3f5cacf6","Clínica Altollano","Calle Francesc Moragas, 2, 08950","Villaquilambre","Castilla y León","Spain",NA,"-3.6848900","42.3619440"
"515","1a2cac2c","Centro Hospitalario Padre Benito Menni","Carretera N-240, , 25100","Valladolid","Castilla y León","Spain","+34 92 151 36 95","2.1063060","41.3736040"
"516","e1cf361d","Area Psiquiatrica Del Centro Asistencial San Juan De Dios","Plaza Hospital, 3, 07012","Palencia","Castilla y León","Spain","+34 98 874 64 25","-8.5623350","42.8680710"
"517","34d46786","Servicios Sanitarios Y Asistenciales","Paseo Maritim De La Barceloneta, 25, 08003","Ciudad Real","Castilla - La Mancha","Spain","+34 96 204 56 90","2.3874450","41.5017200"
"518","6d071621","Instituto De Enfermedades Neurologicas De Castilla-La Mancha","Avenida De Asturias, 0, 24100","Guadalajara","Castilla - La Mancha","Spain","+34 91 894 43 70","-5.7210190","43.3247040"
"519","13244f13","Hospital Virgen De La Salud","Calle Cardenal Landazuri, 2, 24003","Toledo","Castilla - La Mancha","Spain",NA,"2.1095560","41.3449910"
"520","fc5bf8a1","Hospital Virgen De La Luz","Calle Erburu, S/N , 31800","Cuenca","Castilla - La Mancha","Spain","+34 95 260 76 64","-15.4471210","28.1134720"
"521","30ad16f7","Hospital Virgen De Altagracia","Carretera De M-600 (Guadarrama), KM.6,255, 28200","Manzanares","Castilla - La Mancha","Spain","+34 97 910 34 11","-3.8091080","37.7694320"
"522","6482e42e","Hospital Universitario Nuestra Señora Del Perpetuo Socorro","Calle Jesus Del Gran Poder, 42, 05003","Albacete","Castilla - La Mancha","Spain",NA,"2.1748360","41.4158500"
"523","bf3cf164","Hospital Universitario De Guadalajara","Calle Esplanetes, 44, 43500","Guadalajara","Castilla - La Mancha","Spain","+34 96 420 79 56","-3.6699310","40.4189870"
"524","872237dd","Hospital Santa Bárbara","Calle Hermanos Falco, 37, 02006","Puertollano","Castilla - La Mancha","Spain","+34 93 297 56 32","2.1105970","41.5582260"
"525","f7b7dd51","Hospital Recoletas Cuenca, S.L.U.","Carretera Santa Cruz Laguna, 53, 38009","Cuenca","Castilla - La Mancha","Spain","+34 97 398 15 33","-2.4352930","36.8206420"
"526","10d4185e","Hospital Quirónsalud Toledo","Avenida De La Cruz Roja, 1, 41009","Toledo","Castilla - La Mancha","Spain",NA,"-6.3093660","38.9233500"
"527","30b7cafc","Hospital Quirónsalud Ciudad Real","Calle San Juan Bosco, 15, 50009","Ciudad Real","Castilla - La Mancha","Spain",NA,"2.0104630","41.5497760"
"528","f04929f1","Hospital Quirónsalud Albacete","Calle Romería, 7, 11510","Albacete","Castilla - La Mancha","Spain","+34 97 504 92 53","-7.5352550","43.0185790"
"529","6f765624","Hospital Provincial Nuestra Señora de La Misericordia","Glorieta Doctor Felix Rodriguez De La Fuente, S/N, 11408","Toledo","Castilla - La Mancha","Spain","+34 99 225 86 75","-4.5521870","36.6012090"
"530","da562081","Hospital Nacional De Parapléjicos","Calle Hermandad Donantes De Sangre, 1, 16002","Toledo","Castilla - La Mancha","Spain",NA,"2.7668870","42.1158760"
"531","df82ff55","Hospital Geriatrico Virgen Del Valle","Avenida Tres Cruces, 2, 46014","Toledo","Castilla - La Mancha","Spain",NA,"-13.5615330","28.9588900"
"532","82ddf5d4","Hospital General Universitario De Albacete","Avenida Blas Infante, S/N, 23740","Albacete","Castilla - La Mancha","Spain","+34 90 889 76 26","-6.3665530","39.4545900"
"533","4f441db3","Hospital General Nuestra Señora Del Prado","Calle Ulises Romero, 1, 27003","Talavera de la Reina","Castilla - La Mancha","Spain",NA,"2.2376410","41.4763930"
"534","3220a66f","Hospital General La Mancha Centro","Calle Rio Tajo, 1, 46011","Alcázar de San Juan","Castilla - La Mancha","Spain","+34 96 399 54 37","2.8172100","42.0000390"
"535","36b9beb1","Hospital General De Villarrobledo","Calle Virrey Osorio, 30, 15011","Villarrobledo","Castilla - La Mancha","Spain","+34 96 822 68 33","-3.6706800","40.4214980"
"536","d9e3509d","Hospital General De Valdepeñas","Carretera Nacional 630, Km. 140, 24008","Valdepeñas","Castilla - La Mancha","Spain","+34 92 865 80 45","-3.3967030","40.4849630"
"537","cfdf42cd","Hospital General De Tomelloso","Calle Brigadas Internacionales, S/N, 41710","Tomelloso","Castilla - La Mancha","Spain",NA,"-6.0082980","37.3814700"
"538","2b3c7e14","Hospital General De Ciudad Real","Barrio Gesalibar, 15, 20509","Ciudad Real","Castilla - La Mancha","Spain","+34 91 553 30 24","-7.8661750","42.3427810"
"539","8a4b9749","Hospital General De Almansa","Calle De Arturo Soria, 17, 28027","Almansa","Castilla - La Mancha","Spain","+34 94 270 52 46","-0.3939210","39.4534230"
"540","d76acae1","Hospital De Hellín","Carretera Alcala-Dos Hermanas, S/N, 41500","Hellín","Castilla - La Mancha","Spain",NA,"-5.9820540","37.3620960"
"541","1bd679c9","Clínica Santa Cristina Albacete","Calle Profesor Perez Pimentel (La Guia - Somio), 30, 33203","Albacete","Castilla - La Mancha","Spain","+34 95 867 95 95","-8.6422450","42.4292940"
"542","502b5751","Clinica Marazuela, S.A.","Carrer d'Empúries, S/N, 08820","Talavera de la Reina","Castilla - La Mancha","Spain",NA,"-4.1011300","38.7038480"
"543","6f2dcacb","Clínica La Antigua","Carretera Barri Orient  Can Zariquiey, 26, 08358","Guadalajara","Castilla - La Mancha","Spain","+34 94 834 93 22","-6.1542300","36.6916560"
"544","269c52bb","Clínica Doctor Sanz Vazquez","Paseo Molino Del Rey, 2, 28440","Guadalajara","Castilla - La Mancha","Spain","+34 97 352 23 35","-4.5003210","36.6216740"
"545","1475e788","Centro De Tratamiento De Drogodependientes El Alba","Calle Ramon Y Cajal, 46, 46520","Toledo","Castilla - La Mancha","Spain","+34 97 157 70 68","2.1504460","41.4014260"
"546","9de9b6b2","Centro de Atención  A La Salud Mental La Milagrosa","Avenida Islas Baleares, S/N, 09006","Albacete","Castilla - La Mancha","Spain",NA,"-5.6396460","43.5378900"
"547","7622794d","Hospital Universitario Marques De Valdecilla","Calle Company, 30, 07014","Santander","Cantabria","Spain","+34 95 185 71 18","-5.8670000","43.3766020"
"548","0303f28f","Hospital Sierrallana","Calle Sant Joan De Deu, 7, 07007","Torrelavega","Cantabria","Spain","+34 92 589 29 83","-6.2360560","36.5978210"
"549","04a2e087","Hospital Santa Clotilde","Carretera Carretera De Logroño, S/N, 26500","Santander","Cantabria","Spain","+34 96 749 93 87","-6.9236000","37.2795970"
"550","a4e848e0","Hospital Ramon Negrete","Calle Amargura, 31, 29012","Santander","Cantabria","Spain",NA,"2.1870040","41.4329640"
"551","1ed02e0d","Hospital Comarcal De Laredo","Barrio San Martin De Arteaga ( Au/Ba ), 45, 48170","Laredo","Cantabria","Spain","+34 91 264 94 80","-1.5883260","42.0422190"
"552","dbbfd823","Clinica Mompia","Calle Sant Jaume, 209-217, 08370","Santa Cruz de Bezana","Cantabria","Spain","+34 97 720 55 63","-1.1487220","38.0084860"
"553","549a4eca","Centro Hospitalario Padre Menni","Avenida Adolfo Suarez, S/N, 02640","Santander","Cantabria","Spain","+34 99 995 19 86","-6.4056880","38.6900980"
"554","08c60077","Vithas Hospital Santa Cruz","Calle Verntallat, 11-19, 08024","Santa Cruz de Tenerife","Canarias","Spain","+34 98 400 87 63","-3.6401060","40.4401350"
"555","72c64c51","Vithas Hospital Santa Catalina","Plaza Mesoncico, 3, 30430","Las Palmas de Gran Canaria","Canarias","Spain","+34 98 786 36 91","0.9245510","41.5416930"
"556","0d591594","Quinta Médica del Reposo","Avenida Menendez Pidal, S/N, 14004","Santa Brígida","Canarias","Spain","+34 97 363 30 72","-6.2782740","36.5088540"
"557","6142e1d6","Hospiten Sur","Calle Carme  Verdaguer, 56, 08700","Arona","Canarias","Spain",NA,"-2.9390130","43.2592670"
"558","d0c14027","Hospiten Rambla","Avenida Del Sol, 43, 29740","Santa Cruz de Tenerife","Canarias","Spain",NA,"-3.0132400","43.3584490"
"559","1a84ddf7","Hospiten Lanzarote","Calle Maestro Valle, 20, 35005","Tías","Canarias","Spain",NA,"0.0190830","39.9949670"
"560","9058a100","Hospiten Clinica Roca San Agustín","Calle De Los Pirineos, 7, 28040","San Bartolomé de Tirajana","Canarias","Spain","+34 93 494 18 77","-3.7110210","42.3470180"
"561","4f816490","Hospiten Bellevue","Calle Dulzaina, 2, 47012","Puerto de la Cruz","Canarias","Spain","+34 90 883 90 53","-3.7767330","37.7956020"
"562","0b8d0981","Hospital Universitario Nuestra Señora De La Candelaria","Camino De La Masia, S/N, 08392","Santa Cruz de Tenerife","Canarias","Spain","+34 96 380 32 48","2.1261020","41.3852600"
"563","7e139329","Hospital Universitario De Salud Mental Juan Carlos I","Carretera De Alpedrete, M-608, KM. 41, 28400","Las Palmas de Gran Canaria","Canarias","Spain","+34 92 355 29 21","-2.1466570","40.0699760"
"564","f9457103","Hospital Universitario De Gran Canaria Dr. Negrin","Calle Magnolias, 2, 38312","Las Palmas de Gran Canaria","Canarias","Spain","+34 93 809 57 32","0.6164340","41.6229540"
"565","60a68575","Hospital Universitario De Canarias","Avenida Pablo Naranjo Porras, 0, 10005","San Cristóbal de La Laguna","Canarias","Spain","+34 93 193 60 37","1.4111310","38.9834400"
"566","c46a9032","Hospital San Roque Maspalomas","Parque Tauli, S/N, 08208","San Bartolomé de Tirajana","Canarias","Spain","+34 99 519 23 34","2.4294840","41.5551950"
"567","3576f4e4","Hospital San Roque De Guia","Calle Federico Mayor Zaragoza, 0, 06006","Santa María de Guía de Gran Canaria","Canarias","Spain","+34 94 364 86 42","1.8320710","41.7228620"
"568","529eea97","Hospital San Juan De Dios Tenerife","Calle Gordoniz, 9, 48010","Santa Cruz de Tenerife","Canarias","Spain",NA,"2.1615710","41.4399690"
"569","12abb9e7","Hospital San José","Avenida Virgen De Lidon, 67, 12004","Las Palmas de Gran Canaria","Canarias","Spain","+34 90 605 74 20","-13.8624590","28.4998280"
"570","ba61f11d","Hospital Quirón Salud Tenerife","Calle Maria Rosa Molas, 25, 12004","Santa Cruz de Tenerife","Canarias","Spain","+34 98 381 59 74","2.2113930","41.5410930"
"571","948df963","Hospital Quirón Salud Costa Adeje","Calle Peñaranda De Bracamonte, 24, 47000","Adeje","Canarias","Spain",NA,"-6.9890690","38.8688590"
"572","d5a663fb","Hospital Psiquiátrico De Tenerife","Carretera M-952 (Acceso Al Hospital), KM.5, 28630","Santa Cruz de Tenerife","Canarias","Spain","+34 90 815 59 35","-5.5907970","42.6157950"
"573","e4ec5fcf","Hospital Perpetuo Socorro","Avenida De Monteprincipe, 25, 28660","Las Palmas de Gran Canaria","Canarias","Spain","+34 95 550 42 54","-1.3910150","39.4601700"
"574","e2305137","Hospital Parque Fuerteventura","Avenida Manuel Siurot, S/N, 41013","Puerto del Rosario","Canarias","Spain",NA,"-15.4302000","28.1374080"
"575","385b9a3c","Hospital Parque","Paseo La Rosaleda, 40, 11405","Santa Cruz de Tenerife","Canarias","Spain","+34 93 166 24 94","-0.1197520","39.9355040"
"576","67265193","Hospital Nuestra Señora De Guadalupe","Avenida La Esquila, 5, 21660","San Sebastián de la Gomera","Canarias","Spain",NA,"-5.5760450","42.6234120"
"577","3c5efef0","Hospital La Paloma","Calle Marqueses De San Isidro, 11, 24000","Las Palmas de Gran Canaria","Canarias","Spain",NA,"-0.4008480","42.1411840"
"578","b3264797","Hospital Insular Nuestra Señora De Los Reyes","Carretera Martorell A Capellades, , 08635","Valverde","Canarias","Spain","+34 95 504 60 33","-0.1719030","38.9628790"
"579","8564d61b","Hospital General De La Palma","Calle De Gomez Hemans, 2, 28033","Breña Alta","Canarias","Spain","+34 93 190 97 29","-8.3997720","43.3282820"
"580","16d2b41e","Hospital General De Fuerteventura","Paseo Manuel Girona, 33, 08034","Puerto del Rosario","Canarias","Spain",NA,"-0.6188590","38.2873650"
"581","e1574622","Hospital Doctor José Molina Orosa","Calle De Lopez De Hoyos, 259, 28043","Arrecife","Canarias","Spain","+34 90 438 26 18","-0.1759370","38.9729780"
"582","1c54b93b","Hospital Del Torax","Avenida De Galicia, 1, 24400","Santa Cruz de Tenerife","Canarias","Spain",NA,"-3.6190590","40.3810810"
"583","8c5dad82","Hospital Del Sur","Calle Dolores Ibarruri, 1, 46920","Arona","Canarias","Spain","+34 99 233 95 68","-8.7190270","42.2283070"
"584","0390dd6d","Hospital Del Norte","Calle Camilo Jose Cela, 20, 07014","Icod de los Vinos","Canarias","Spain","+34 90 445 87 46","-3.8617050","40.3132140"
"585","ef3533d5","Hospital Ciudad De Telde","Calle Cami Almazara, 11, 03203","Telde","Canarias","Spain","+34 93 980 89 56","2.7613070","42.1150800"
"586","b7e78588","Clínica Vida","Calle Ramon Y Cajal, S/N, 26006","La Orotava","Canarias","Spain","+34 92 431 27 90","-7.1938560","37.2585830"
"587","571dbaba","Clinica Tara","Avenida Simon Nieto, 31-34, 34005","Tacoronte","Canarias","Spain","+34 91 786 69 42","-8.7288470","42.2300950"
"588","5e59b42f","Clínica San Roque","Calle San Juan De Dios, 19-23, 18001","Las Palmas de Gran Canaria","Canarias","Spain",NA,"2.0180620","41.3216230"
"589","b3d800df","Clinica Jorgani","Estrada do Meixoeiro, s/n, 36214","Teguise","Canarias","Spain",NA,"2.2878090","41.6082310"
"590","2a030efb","Clínica Cajal","Calle Jacint Verdaguer, 11, 43870","Las Palmas de Gran Canaria","Canarias","Spain","+34 99 493 83 17","-2.4798290","42.3638370"
"591","d6d215ff","Clínica Bandama","Calle Jose Achotegui, Calle/Kalea, S/N, 01009","Las Palmas de Gran Canaria","Canarias","Spain",NA,"-0.4307790","39.6851090"
"592","4683157f","Policlínica Virgen De Gracia","Carretera De Gombren, 20, 17530","Maó-Mahón","Baleares","Spain","+34 95 760 35 37","2.6467880","39.5742210"
"593","3bae964d","Policlínica Nuestra Sra. Del Rosario","Avenida Alfonso Puchades, 8, 03501","Eivissa","Baleares","Spain","+34 90 602 23 35","-2.3154250","43.0834290"
"594","0ffea59e","Mutua Balear","Calle De O'Donnell, 59, 28009","Palma","Baleares","Spain",NA,"1.2627700","41.1234030"
"595","b07b3fb8","Juaneda Miramar","Calle Pardo Bazan, S/N, 15406","Palma","Baleares","Spain","+34 95 179 90 57","1.1491040","41.1107960"
"596","46538524","Hospital Sant Joan De Déu","Avenida Residencia, S/N, 15405","Palma","Baleares","Spain","+34 91 464 66 34","-6.2958510","36.5320080"
"597","4a6d2ec4","Hospital Quirónsalud Palmaplanas","Avenida Josep Molins, 41, 08906","Palma","Baleares","Spain",NA,"-4.3589030","39.8645020"
"598","dcfbcf3f","Hospital Joan March","Paseo Vall D'Hebron,, 159, 08035","Bunyola","Baleares","Spain","+34 91 563 31 73","-0.4066910","39.4686310"
"599","817737a5","Hospital General De Muro","Calle Buganvilla, 1, 35100","Muro","Baleares","Spain","+34 96 926 20 85","-0.4473220","39.1311530"
"600","3d330944","Hospital General De Mallorca","Calle Duraton, 2, 09000","Palma","Baleares","Spain","+34 93 214 35 68","2.6243020","39.5671850"
"601","a6216e90","Hospital De Manacor","Urbanizacion San Eugenio, S/N, 38660","Manacor","Baleares","Spain","+34 91 640 60 83","-1.6987700","37.6713980"
"602","bb8120d5","Hospital De Llevant","Calle Sant Eloi, 6-8, 08038","Manacor","Baleares","Spain",NA,"-3.8444110","40.4143910"
"603","5e528ef3","Hospital De La Creu Roja Espanyola","Calle De Joaquin De Cardenas, 2, 28823","Palma","Baleares","Spain","+34 92 943 71 15","-3.6617500","40.4569100"
"604","a73ce420","Hospital De Formentera","Calle Buigas, 19, 08017","Formentera","Baleares","Spain","+34 99 909 80 78","-0.0250110","39.9957780"
"605","98f0feec","Hospital Comarcal D´Inca","Calle Escamarla, 6, 07680","Inca","Baleares","Spain","+34 99 942 82 24","2.1423650","41.4256830"
"606","7167cf0c","Hospital Clinic Balear","Carretera Cuesta Taco, S/N, 38320","Llucmajor","Baleares","Spain",NA,"2.1699190","41.3879170"
"607","8e310d43","Hospital Can Misses","Calle Del Maestro Angel Llorca, 8, 28003","Eivissa","Baleares","Spain","+34 93 532 36 36","-16.7266390","28.0766460"
"608","e637e1c9","Clínica Rotger","Avenida Damian Tellez Lafuente, 0, 06010","Palma","Baleares","Spain",NA,"-3.7073240","40.4472850"
"609","51d7f96c","Clínica Luz De Palma","Carretera Autovia A-7, S/N, 29603","Palma","Baleares","Spain",NA,"-0.6831890","37.9775850"
"610","1b45d14d","Clínica Juaneda Menorca","Calle Salvatierrabide, 9, 01007","Ciutadella de Menorca","Baleares","Spain",NA,"-0.3625600","39.4787550"
"611","5e90746e","Clínica Juaneda","Calle Francisco Salinas, 0, 09003","Palma","Baleares","Spain",NA,"-8.7276490","42.2286760"
"612","cbccb1cc","Sanatorio Ntra. Sra. De Covadonga","Carretera C.Nal. 332, Alicante-Valencia, S/N, 03550","Gijón","Asturias","Spain","+34 94 747 12 17","-6.3688100","38.9073490"
"613","5f2da6d6","Instituto Oftalmologico Fernandez-Vega","Carretera Sax, S/N, 03600","Oviedo","Asturias","Spain","+34 93 529 36 98","-3.7834970","40.4668610"
"614","e4b0221a","Hospital Vital Álvarez Buylla","Carretera De Madrid-Toledo, KM.12,500, 28905","Mieres","Asturias","Spain","+34 96 658 52 39","-1.9687200","43.2929080"
"615","de4647b1","Hospital Valle Del Nalón","Calle Sienra, 11, 33800","Langreo","Asturias","Spain","+34 92 457 33 80","-3.6108410","37.1880510"
"616","d4a1f4e8","Hospital Universitario San Agustín","Avenida Marques De  Los Velez, 0, 30008","Avilés","Asturias","Spain","+34 98 563 37 71","1.1217310","41.1448320"
"617","81fee6f1","Hospital Universitario De Cabueñes","Calle Uria, 37, 33202","Gijón","Asturias","Spain","+34 91 368 63 84","-5.7282400","41.5114300"
"618","1a37096c","Hospital Universitario Central De Asturias","Calle Punta Umbría, 8, 21002","Oviedo","Asturias","Spain",NA,"2.6277850","39.5763990"
"619","acc14470","Hospital Monte Naranco","Via Augusta, 9, 08911","Oviedo","Asturias","Spain",NA,"-6.3741210","39.4641990"
"620","434f8ded","Hospital Gijon","Carretera Sagunto Burgos, KM 254, 50300","Gijón","Asturias","Spain","+34 94 970 71 39","-6.5929450","42.5414510"
"621","9998be1c","Hospital Del Oriente De Asturias Francisco Grande Covian","Avenida Amazonas Central, S/N, 28300","Parres","Asturias","Spain","+34 95 118 19 66","0.0856940","38.8364090"
"622","219bd912","Hospital De Luarca","Calle Doctor Velasco, 21-23, 40003","Valdés","Asturias","Spain","+34 94 696 96 77","-0.1300700","41.0445080"
"623","3a04daad","Hospital De Jove","Avenida Madrid, 4, 36204","Gijón","Asturias","Spain","+34 95 395 94 35","-0.8058490","38.4935740"
"624","25ec0c89","Hospital De Jarrio","Calle Cami De La Vileta, 30, 07011","Coaña","Asturias","Spain","+34 96 344 57 89","-16.2826110","28.4621490"
"625","b007895f","Hospital Cruz Roja","Avenida De La Gran Via Del Este, 80, 28031","Gijón","Asturias","Spain","+34 99 778 75 98","-3.5407950","40.3647140"
"626","e43561c9","Hospital Carmen Y Severo Ochoa","Calle Alameda de San Anton, 6, 30205","Cangas del Narcea","Asturias","Spain","+34 91 319 99 58","1.4607000","42.3548670"
"627","e67b0784","Hospital Begoña","Carretera De Colmenar Viejo, KM.9,1, 28034","Gijón","Asturias","Spain","+34 92 429 21 92","-1.1212040","37.9820440"
"628","35ce31a9","Fundación Sanatorio Adaro","Avenida Imperio Argentina, 1, 29004","Langreo","Asturias","Spain","+34 96 146 50 41","2.1365020","41.3968420"
"629","df657b15","Fundación Hospital de Avilés","Avenida Doctor Sanchez Malo, 73, 41400","Avilés","Asturias","Spain",NA,"-16.4119970","28.4815290"
"630","d4252b8c","Comunidad Terapéutica San Lazaro","Calle Autovia Del Sur, S/N, 35016","Oviedo","Asturias","Spain","+34 97 115 13 70","-16.6861360","28.3829700"
"631","8d0a92b9","Clínica San Rafael","Avenida De Menendez Pelayo, 65, 28009","Oviedo","Asturias","Spain",NA,"-3.1688830","40.6387350"
"632","7a4bd446","Clínica Psiquiátrica Somió","Paseo De La Castellana, 261, 28046","Gijón","Asturias","Spain","+34 99 766 53 84","-3.9388330","38.9800700"
"633","8f49028a","Clínica Asturias","Avenida De Francisco Pi Y Margall, 81, 28050","Oviedo","Asturias","Spain","+34 94 276 13 19","-5.6758030","43.2925640"
"634","753c8227","Centro Terapéutico Vista Alegre","Avenida Castillo De Olivares, S/N, 28250","Gijón","Asturias","Spain",NA,"-3.0271680","43.3266970"
"635","8c80263a","Centro Salud Mental Pérez Espinosa","Calle Sor Gregoria De Santa Teresa, S/N, 41012","Llanera","Asturias","Spain",NA,"-0.9764250","37.6072210"
"636","321090e1","Centro Médico De Asturias","Calle Caputxins, 16, 08241","Oviedo","Asturias","Spain","+34 91 556 83 45","-8.3866330","43.3449200"
"637","55ff5670","Centro de Tratamiento Integral de la Corredoria","Calle Antequera, 8-18, 08024","Oviedo","Asturias","Spain",NA,"-5.5436000","42.5766180"
"638","7be0aaf1","Unidad Rehabilitadora De Media Estancia Profesor Rey Ardid","Avenida Vergel (De), 11, 03778","Zaragoza","Aragón","Spain",NA,"-7.8588310","42.3270380"
"639","dcbd7804","Unidad De Rehabilitación De Larga Estancia","Avenida Del Ventisquero De La Condesa, 42, 28035","Sádaba","Aragón","Spain",NA,"-5.6380830","43.5371890"
"640","b992bdda","Hospital Viamed Santiago","Carretera De La Granja, 7, 40194","Huesca","Aragón","Spain",NA,"2.1445920","41.4306050"
"641","4161d837","Hospital Viamed Montecanal","Avenida Benicasim, S/N, 12004","Zaragoza","Aragón","Spain",NA,"-5.9259630","43.5553120"
"642","9992db34","Hospital San Juan De Dios","Paseo Dr. Fleming, 481, 33394","Zaragoza","Aragón","Spain",NA,"0.6189130","41.6144110"
